DRUGBANKID	SMILES	NAME	MDR1	BCRP	MRP2
DB11927	CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(CCOC(=O)OCCN2CCN(CC2)S(=O)(=O)C2=CC=C(OCC)C(=C2)C2=NC3=C(N(C)N=C3CCC)C(=O)N2)CC1	Lodenafil Carbonate	None	None	None
DB11929	[H][C@@]1(CC)C[C@]1(N=C(O)[C@]1([H])C[C@]2([H])CN1C(=O)[C@@]([H])(N=C(O)OCC(C)(C)CCCCC1=C3CN(CC3=CC=C1)C(=O)O2)C(C)(C)C)C(O)=NS(=O)(=O)C1CC1	Vaniprevir	None	None	None
DB11932	CC1=CC=C(N=C1)C1=CC=C(C)C=N1	Abametapir	None	None	None
DB11933	[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C(NCC=C(C)C)N=CN=C23)[C@]([H])(O)[C@]1([H])O	Riboprine	None	None	None
DB11934	CC[C@H](C)[C@H]1N([C@@H](C(=O)N2CCOCC2)C2=CC=C(C)N=C2C)C(=O)[C@H](NC1=O)C1CC2=CC=CC=C2C1	Epelsiban	None	None	None
DB11935	CO[C@]1(NC(=O)CSC(F)F)[C@H]2OCC(CSC3=NN=NN3CCO)=C(N2C1=O)C(O)=O	Flomoxef	None	None	None
DB11936	CC(C)(CCCCCC(O)CCCCCC(C)(C)C(O)=O)C(O)=O	Bempedoic acid	None	None	None
DB11937	OC(=O)C1=CC(=O)C2=CC=CC=C2N1	Kynurenic Acid	None	None	None
DB11938	CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(CC1)C(O)=O	Difelikefalin	None	None	None
DB11939	CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@@]23OC[C@@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1F	Henagliflozin	None	None	None
DB11940	NC(=S)N\N=C\C1=C(N)C=CC=N1	Triapine	None	None	None
DB11941	ClC1=CC(Cl)=C(C=C1)C(=O)NS(=O)(=O)C1=CC=C(Br)S1	Tasisulam	None	None	None
DB11942	FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=NC=CN=C2)C=N1)C(F)(F)F	Selinexor	None	None	None
DB11944	OC(=O)CCCC(=O)NCCC1=CNC=N1	Ingavirin	None	None	None
DB11946	CC(=O)NC1=C2C(=CC=C1)N(CC(O)=O)C(C)=C2SC1=CC=C(Cl)C=C1	AZD-1981	None	None	None
DB11947	CCCN1CCC(CC1)C1=CC=CC(=C1)S(C)(=O)=O	Pridopidine	None	None	None
DB11948	CC1(C)CCC2=C(O1)C1=CC=CC=C1C(=O)C2=O	Lapachone	None	None	None
DB11949	C[C@@H](N(C)C(=O)N1CCNC[C@@H]1C1=CC=C(F)C=C1C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F	Vestipitant	None	None	None
DB11950	[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCSC1)N1CCN(CC1)C1=CC(C)=NN1C1=CC=CC=C1	Teneligliptin	None	None	None
DB11951	CC1=NC(C)=C(OC[C@]2(C[C@H]2C(=O)NC2=CC=C(F)C=N2)C2=CC=CC(F)=C2)C=N1	Lemborexant	None	None	None
DB11952	C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1	Duvelisib	None	None	None
DB11953	[H][C@@]1(C)CN(CC2=NC=CC=N2)C[C@@]1([H])C1=NC2=C(C=NN2C2CCOCC2)C(O)=N1	PF-04447943	None	None	None
DB11954	C[C@H]1CC[C@@H](CC1)C(=O)N([C@H]1CC[C@H](O)CC1)C1=C(SC(=C1)C#CC(C)(C)C)C(O)=O	Lomibuvir	None	None	None
DB11956	CC(C)C[C@H](NC(=O)[C@@H](NC(=O)C1=CC=CC(=N1)C1=CC=CC=C1)[C@@H](C)O)B(O)O	Delanzomib	None	None	None
DB11957	FC(F)C(F)(F)COC1=CC=CC(CNCCC2=CNC3=CC(F)=CC=C23)=C1	Idalopirdine	None	None	None
DB11958	C[C@@H](O)COC1=CN2N=CN=C(OC3=CC=C4NC(C)=CC4=C3F)C2=C1C	Brivanib	None	None	None
DB11960	NC(=O)C1=C(N)N(CC2=CC(Cl)=C(C(=O)C3=CC=C(Cl)C=C3)C(Cl)=C2)N=N1	Carboxyamidotriazole	None	None	None
DB11961	C[C@]1(CS(=O)(=O)N2CCC(CC2)OC2=CC=C(Cl)C=N2)NC(=O)NC1=O	AZD-1236	None	None	None
DB11962	O=C1NC(=O)\C(S1)=C\C1=CC=C2N=CC=C(C3=CC=NC=C3)C2=C1	GSK-1059615	None	None	None
DB11963	[H]\C(CN1CCCCC1)=C(\[H])C(O)=NC1=C(OC)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1	Dacomitinib	None	None	None
DB11964	COC1=C(C)C(C[S+]([O-])C2=NC3=CC(=CC=C3N2)N2C=CC=C2)=NC=C1	Ilaprazole	None	None	None
DB11965	COC1=CC2=C(C=C1OCCCOC1=CC3=C(C=C1OC)C(=O)N1CC(=C)C[C@H]1C=N3)N=C[C@@H]1CC(=C)CN1C2=O	SJG-136	None	None	None
DB11966	COC1=C2N=CN([C@@H]3O[C@H](COP(=O)(N[C@@H](C)C(=O)OCC(C)(C)C)OC4=C5C=CC=CC5=CC=C4)[C@@H](O)[C@@]3(C)O)C2=NC(N)=N1	BMS-986094	None	None	None
DB11967	CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO	Binimetinib	None	None	None
DB11968	CC1=C2COC(=O)C2=CC=C1[C@@H](O)CN1CCN(C[C@H](O)C2=C(C)C3=C(C=C2)C(=O)OC3)CC1	MK-7145	None	None	None
DB11969	CN1N=CC(Cl)=C1C1=C(Cl)OC(=C1)C(=O)N[C@H](CN)CC1=CC=C(F)C(F)=C1	Uprosertib	None	None	None
DB11970	NC1=NC(NC[C@H]2CC[C@H](CNCCCNC3CCCCC3)CC2)=NC(=C1)N1CCN(CCP(O)(O)=O)CC1	Burixafor	None	None	None
DB11971	C[C@]12C[C@H](C3=CC=C(C=C3)S(C)(=O)=O)C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C(F)(F)C(F)(F)F	Vilaprisan	None	None	None
DB11973	COC1=C(OC[C@H]2C[C@H]3CN(C)C[C@H]3C2)C=C2N=CN=C(NC3=CC=C(Cl)C(Cl)=C3F)C2=C1	Tesevatinib	None	None	None
DB11974	[H][C@@]1(CC[C@@]([H])(CC1)N1C(=O)C(=CC2=C(C)NC(=N)N=C12)C1=CN=C(OC)C=C1)OCCO	PF-04691502	None	None	None
DB11975	CNC(=N)NCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)NNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](CC1=CC=C(O)C=C1)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(N)=O	TAK-448	None	None	None
DB11977	CN1CCN(CC1)C1CCN(CC1)C(=O)NC1=CC(OC2=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C(F)=C2)=CC=N1	Golvatinib	None	None	None
DB11978	CN1CC[C@H](C[C@@H]1C1=NC2=CC=CC=C2N1)NC(=O)NC1=CC=C(C=C1)C#N	Glasdegib	None	None	None
DB11979	COC1=C(F)C(=CC=C1)C1=C(C)N(CC2=C(C=CC=C2F)C(F)(F)F)C(=O)N(C[C@H](NCCCC(O)=O)C2=CC=CC=C2)C1=O	Elagolix	None	None	None
DB11981	CC1=CC(O)=CC(C)=C1C[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O	Elamipretide	None	None	None
DB11982	OCCONC(=O)C1=C(NC2=C(F)C=C(I)C=C2)N2C=NC=C2C=C1	GDC-0623	None	None	None
DB11984	[H][C@@](O)(CS(=O)(=O)C1=CC2=CC=C(Cl)C=C2C=C1)C(=O)N1CCC(CC1)N1CCCN=C1O	Letaxaban	None	None	None
DB11985	FC(F)(F)C1=CC=C(COC(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C=C1	Dapaconazole	None	None	None
DB11986	CN1CCN(CC1)C1=CC=C(C(=O)NC2=NNC3=CC=C(CC4=CC(F)=CC(F)=C4)C=C23)C(NC2CCOCC2)=C1	Entrectinib	None	None	None
DB11987	CC(C)OC1=C(Cl)C=C(C=N1)C1=NC(=NO1)C1=C2C=CN(CCCC(O)=O)C2=CC=C1	GSK-2018682	None	None	None
DB11990	CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@](CN2CCC3=C(C2)C=C(C=N3)C(F)(F)F)(C1)C(C)C	MK-0812	None	None	None
DB11991	COC[C@H](NC(=O)[C@H](COC)NC(=O)C1=CN=C(C)S1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)[C@@]1(C)CO1	Oprozomib	None	None	None
DB11992	CS(=O)(=O)N1C=C2CN(CC2=N1)[C@H]1CO[C@@H]([C@@H](N)C1)C1=CC(F)=CC=C1F	Omarigliptin	None	None	None
DB11993	CN1C[C@H]2[C@H](CN(CC3=CC=C(F)C(Cl)=C3)C(=O)C3=CN(C)C=N3)[C@H]2C1	PF-03463275	None	None	None
DB11995	OC(=O)C1CCN(CC1)C1=C(Cl)C=C(C=N1)C(=O)NC1=NC(C2=CC(Cl)=CS2)=C(S1)N1CCN(CC1)C1CCCCC1	Avatrombopag	None	None	None
DB11996	[H][C@](N)(CCCNC(N)=N)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CC(O)=O)C(O)=N[C@@]([H])(C(C)C)C(O)=N[C@@]([H])(CC1=CC=C(O)C=C1)C(O)=O	Thymopentin	None	None	None
DB11998	OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)N1C=C(\C=C\Br)C(=O)NC1=O	Sorivudine	None	None	None
DB11999	CN[C@H]1CN(C[C@@H]1OC)C1=CC=C2C(=O)C(=CN(C3=NC=CS3)C2=N1)C(O)=O	Vosaroxin	None	None	None
DB12000	COC1=CC2=C(C(=O)N=C(N2)C2=CC(C)=C(OCCO)C(C)=C2)C(OC)=C1	Apabetalone	None	None	None
DB12002	CNC(=O)C1=C(OC[C@@H](O)CN2CCC3(CC4=CC(Cl)=CC=C4O3)CC2)C=C(OC(C)(C)C(O)=O)C(Cl)=C1	AZD-4818	None	None	None
DB12004	COC1=CC(OC)=C(\C=C\S(=O)(=O)CC2=CC=C(OC)C(OP(O)(O)=O)=C2)C(OC)=C1	Briciclib	None	None	None
DB12005	CCC[C@H](N[C@H]1CCC2=CC(F)=CC(F)=C2C1)C(=O)NC1=CN(C=N1)C(C)(C)CNCC(C)(C)C	Nirogacestat	None	None	None
DB12006	CN1C2=CC=CC=C2C(=N[C@H](NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(N)=O)C1=O)C1=CC=CC=C1	BMS-906024	None	None	None
DB12007	O=C1C(=COC2=CC=CC=C12)C1=CC=CC=C1	Isoflavone	None	None	None
DB12008	COC1=CC=CC(OCCCN)=C1C1=CC(NC2=CN=C(C=N2)C#N)=NN1	Prexasertib	None	None	None
DB12009	CCOC1=CC=C(C=C1)C1=NN2N=CC=CC2=C1C1=CC=C(C=C1)S(C)(=O)=O	GW-406381	None	None	None
DB12010	COC1=CC(NC2=NC=C(F)C(N=C3NC4=C(OC(C)(C)C(=O)N4COP(O)(O)=O)C=C3)=N2)=CC(OC)=C1OC	Fostamatinib	None	None	None
DB12011	CC1=C(CC(O)=O)C2=CC=CN=C2N1CC1=CC=C(C=C1C(F)(F)F)S(C)(=O)=O	Fevipiprant	None	None	None
DB12012	FC(F)(F)C1=CC=C(OC2=CC=CC(C=C3CCN(CC3)C(=O)NC3=CC=CN=N3)=C2)N=C1	PF-04457845	None	None	None
DB12013	NC(=O)C1=CC=CC(=C1)[C@@H]1C[C@@H]2CC[C@H](C1)N2CCN(CC1CCCCC1)C(=O)[C@@H](O)CO	Axelopran	None	None	None
DB12015	[H][C@]1(CCCN1C(O)=NC1=NC(C)=C(S1)C1=CC(=NC=C1)C(C)(C)C(F)(F)F)C(O)=N	Alpelisib	None	None	None
DB12016	CCC\N=C1/S\C(=C/C2=CC=C(OC[C@H](O)CO)C(Cl)=C2)C(=O)N1C1=CC=CC=C1C	Ponesimod	None	None	None
DB12017	OC(=O)\C=C\C1=CC=C(CN2C=CN=C2)C=C1	Ozagrel	None	None	None
DB12019	CN(C)C[C@@H]1O[C@H]2[C@@H](O1)[C@]1(C)CC[C@H]3OC[C@@]3(OC(C)=O)[C@H]1[C@H](OC(=O)C1=CC=CC=C1)[C@]1(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C3=C(F)C=CC=N3)C(C)=C2C1(C)C	Tesetaxel	None	None	None
DB12020	FC(F)(F)C1=CC=C(C=C1)C(=O)NN1C(=O)[C@H]2[C@H]([C@H]3C=C[C@@H]2[C@@H]2C[C@H]32)C1=O	Tecovirimat	None	None	None
DB12021	CCC1=C2N=C(C=C(NCC3=CC=C[N+]([O-])=C3)N2N=C1)N1CCCC[C@H]1CCO	Dinaciclib	None	None	None
DB12022	CC(C)(C)C1=CC=C(CN(CC2=CC=CC(OCC(O)=O)=C2)S(=O)(=O)C2=CC=CN=C2)C=C1	Evatanepag	None	None	None
DB12024	COC1=CC=C2C=C(OCC3(CN(C3)C(=O)C3=CC=C(F)C=C3)C(O)=O)C=CC2=C1	PF-04418948	None	None	None
DB12025	CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@H]3C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O	Triptolide	None	None	None
DB12027	C(CC1=CNC2=CC=CC=C12)NC1=CC=C(NC2=CC=NC=C2)C=C1	Serdemetan	None	None	None
DB12028	[H][C@]1(O)C[C@@]([H])(O[C@]1([H])CO)N1C=C(Br)C(O)=NC1=O	Broxuridine	None	None	None
DB12029	O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O	Chlorogenic Acid	None	None	None
DB12030	C[C@H](CCC(=O)N[C@@H](CCCCNC(=S)NC1=CC=C(C2C3=CC=C(O)C=C3OC3=C2C=CC(O)=C3)C(=C1)C(O)=O)C(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	Fluorescein lisicol	None	None	None
DB12032	C[C@H]1CC(CN)(CC(O)=O)C[C@@H]1C	Atagabalin	None	None	None
DB12035	CON(C)CC1=C2C[C@H]3C[C@H]4[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]4(O)C(O)=C3C(=O)C2=C(O)C=C1	Sarecycline	None	None	None
DB12036	CCC1=C(O[C@@H]2CCN(C2)C(=O)C=C)N=C(NC2=CC=C(C=C2)N2CCC(CC2)N2CCN(C)CC2)C(=N1)C(N)=O	Naquotinib	None	None	None
DB12037	CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@H](CN1C(=O)[C@@H](NC(=O)O[C@@H]1C[C@@H]2C[C@@H]2C1)C(C)(C)C)OC1=C2C=CC(OCCN3CCOCC3)=C(Cl)C2=NC(=C1)C1=CSC(NC(C)C)=N1)C(O)=O	Vedroprevir	None	None	None
DB12039	O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1	Epicatechin	None	None	None
DB12040	CCCCCCC(C)OC(=O)C(=C)C#N	2-octyl cyanoacrylate	None	None	None
DB12041	CC1=CC=C2C(NC[C@](O)(CC(C)(C)C3=CC(F)=CC4=C3OCC4)C(F)(F)F)=CC=CC2=N1	Mapracorat	None	None	None
DB12042	CC1=CC=C2C=C(SC2=C1)C(=O)NC1(CCCC1)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)NCC1CCN(CC2CCOCC2)CC1	Ibodutant	None	None	None
DB12043	CC(C)OC(=O)CCC[C@H]1CC[C@H]2[C@H](C[C@@H](O)[C@@H]2\C=C\[C@@H](O)COC2=CC(F)=CC=C2F)OC1	Sepetaprost	None	None	None
DB12044	COC1=CC2=CC=C(C=C2C=C1)C1=CC(=NN1[C@@H](C)C1=CC=C(C=C1)C(=O)NCCC(O)=O)C1=CC(Cl)=CC(Cl)=C1	MK-0893	None	None	None
DB12045	CC(C)C(=O)OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@](C)(F)[C@@H]1OC(=O)C(C)C	Mericitabine	None	None	None
DB12046	CCOC1=CC2=C(C(=N)N(CC(=O)C3=CC(=C(OC)C(=C3)N3CCOCC3)C(C)(C)C)C2)C(F)=C1OCC	Atopaxar	None	None	None
DB12047	CC(C)C1=CC(C2=NN=C(O)N2C2=CC=C3N(C)C=CC3=C2)=C(O)C=C1O	Ganetespib	None	None	None
DB12048	C[C@H](N1N=NC2=NC=C(N=C12)C1=CN(C)N=C1)C1=CN2C=CN=C2C=C1	Savolitinib	None	None	None
DB12049	CCC(CC)COC(=O)[C@@H]1C[C@H]2C[C@H](CC[C@H]2CN1)OC1=CC=CC(Cl)=C1C1=NN=NN1	Dasolampanel etibutil	None	None	None
DB12050	C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@H]1C2=CC=CC=C2C2=CC=CN=C2N(CCO)C1=O	LY-3039478	None	None	None
DB12051	CS(=O)(=O)NC1=CC=C2NC(=NS(=O)(=O)C2=C1)C1=C(O)[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2N(CC2=CC=C(F)C=C2)C1=O	Setrobuvir	None	None	None
DB12052	COC1=CC=C(C=C1)C1=C(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(CC=C(C)C)=C2O1	Icariin	None	None	None
DB12054	CC(C)C[C@@H]1NC(=O)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(O)=O)NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC1=O)C(C)C	BQ-123	None	None	None
DB12055	COC1=CC=C(CC2OC(=O)NC2=O)C=C1C(=O)NCC1=CC=C(C=C1)C(F)(F)F	MK-0767	None	None	None
DB12057	COC[C@@]1(C)CCCN2CCC3=C(OC4=CC=CC=C34)[C@H]12	ORM-12741	None	None	None
DB12058	COC1=CC=C(C=C1OC)C1=CC(=O)C2=C(OC)C=C(OCC(O)=O)C=C2O1	Recoflavone	None	None	None
DB12059	CCCCN1C=CC(N2CCC(CC2)C2=CC=CC=C2)=C(Cl)C1=O	JNJ-40411813	None	None	None
DB12060	[O-][N+](=O)C1(CN(C1)C(=O)CBr)[N+]([O-])=O	RRx-001	None	None	None
DB12061	CN1CCN(CC1)C1=C2OC(=O)NC2=CC=C1	Pardoprunox	None	None	None
DB12062	[H][C@@]1(CC[C@@]([H])(CC1)N1CCN(CC2CC2)CC1)N=C(O)C1=CC(OC)=C(NC2=NC=C3N(C)C(=O)[C@@]([H])(CC)N(C(C)C)C3=N2)C=C1	Volasertib	None	None	None
DB12063	CC1=CC=C(COC(=O)N2CC[C@H](CNC3=NC=CC=N3)[C@H](F)C2)C=C1	CERC-301	None	None	None
DB12064	CCOC1=C(C(O)=NC2=CC(F)=C(OC3=C(Cl)C(=N)NC=C3)C=C2)C(=O)N(C=C1)C1=CC=C(F)C=C1	BMS-777607	None	None	None
DB12065	CC1=CC[C@@H](CC1)C(=O)N([C@H]1CC[C@](O)(CO[C@H]2CCOC2)CC1)C1=C(SC(=C1)C#CC(C)(C)C)C(O)=O	Radalbuvir	None	None	None
DB12066	CNC(=O)C1=CC=C2C=C(C=CC2=C1)[C@@]1(O)CCN2C=NC=C12	Orteronel	None	None	None
DB12067	CC1=C([C@H](N2N=CC=C2N1)C1=CC=C(Cl)C(Cl)=C1)C(=O)N1CCC[C@H]1C1=CC=C(F)C=C1	BMS-394136	None	None	None
DB12068	COC1=CC=C(NS(=O)(=O)C2=C(F)C(F)=C(F)C(F)=C2F)C=C1NC(N)=O	T-900607	None	None	None
DB12069	COC1=CC2=NC(=CC(O[C@@H]3C[C@H](N(C3)C(=O)[C@@H](CC(=O)N3CCCCC3)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C3CC3)=C2C=C1)C1=CC=CC=C1	Sovaprevir	None	None	None
DB12070	COC1=CC=CC(=C1)N1CCN(CC1)C1=NC2=C(C=CC=C2F)[C@H](CC(O)=O)N1C1=CC(=CC=C1OC)C(F)(F)F	Letermovir	None	None	None
DB12071	C1C[C@H]2CN3CCNCC4=C3C(=CC=C4)[C@H]2C1	Vabicaserin	None	None	None
DB12072	[H]\C(C1=C(C)C(CCC(O)=O)=C(C)N1)=C1\C(O)=NC2=CC=CC=C12	Orantinib	None	None	None
DB12073	C[C@@H](N1C=NC2=CC(Cl)=CC=C2C1=O)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F	Albaconazole	None	None	None
DB12074	CC1=CN([C@@H]2O[C@](CO)(C=C2)C#C)C(=O)NC1=O	Censavudine	None	None	None
DB12078	C[C@](O)(COC1=CC=C(C=C1)C#N)C(O)=NC1=CC(=C(C=C1)C#N)C(F)(F)F	Enobosarm	None	None	None
DB12079	[H]\C(CC\C(C)=C(/[H])CCC(=O)OC\C([H])=C(/C)CCC=C(C)C)=C(\C)CCC=C(C)C	Gefarnate	None	None	None
DB12080	C[C@H](NCCC1=C(C)C=C(OCC(O)=O)C(C)=C1)[C@H](O)C1=CC=C(O)C=C1	Ritobegron	None	None	None
DB12081	C[C@]12CC=C3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO	Anecortave	None	None	None
DB12082	COC1=C(OC)C=C(C=C1)C(=O)N1CCN(CC1)C1=CC=C2NC(=O)CCC2=C1	Vesnarinone	None	None	None
DB12083	OS(=O)(=O)CCS[C@H]1CCO[P@@](=O)(N1)N(CCCl)CCCl	Mafosfamide	None	None	None
DB12084	COC1=C(NC2=C(C)N=C(C=C2)S(C)(=O)=O)N=CN=C1OC1CCN(CC1)C(=O)OC(C)C	ADP-597	None	None	None
DB12085	CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C1=NC(=CS1)C(=O)C1=CC=C(F)C=C1	LCL-161	None	None	None
DB12086	CC[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1	Oxitropium	None	None	None
DB12087	COC1=C(O)C=CC(CO)=C1	Vanillyl alcohol	None	None	None
DB12088	C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)CC2=CC=CC=C2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CCCCN)C(=O)N1)C(N)=O	TT-232	None	None	None
DB12091	[Gd]	Gadolinium	None	None	None
DB12092	COC1=CC=CC=C1N1CCN(CC(O)COC2=CC=CC3=CC=CC=C23)CC1	Naftopidil	None	None	None
DB12093	COC1=CC=C2C[C@@H]3N(CCC4=CC(OC)=C(OC)C=C34)CC2=C1OC	Tetrahydropalmatine	None	None	None
DB12094	C\C(=N/NC(N)=N)C1=CC(=CC(NC(=O)CCCCCCCCC(=O)NC2=CC(=CC(=C2)C(\C)=N\NC(N)=N)C(\C)=N\NC(N)=N)=C1)C(\C)=N\NC(N)=N	Semapimod	None	None	None
DB12096	CC(C)N1N=CC2=C1C(=O)CC1(CCN(CC1)C(=O)C1=CC=C3N=C(C)NC3=C1)C2	PF-05175157	None	None	None
DB12097	CS(=O)(=O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)COS(C)(=O)=O	Mannitol busulfan	None	None	None
DB12098	NC[C@@H](CC(O)=O)C1=CC=C(Cl)C=C1	L-Baclofen	None	None	None
DB12099	[H][C@](CCCN)(CC1=CN(CCC)C=N1)C(O)=O	UK-396,082	None	None	None
DB12100	O[C@@H](CNCCCCCCOCC(F)(F)C1=CC=CC=C1)C1=C2C=CC(=O)NC2=C(O)C=C1	Abediterol	None	None	None
DB12101	O=C1N(CC2=C1C=CC=C2OCC1=CC=C(CN2CCOCC2)C=C1)[C@H]1CCC(=O)NC1=O	CC-220	None	None	None
DB12105	CCC[C@@H](C)C[C@H](N)CC(O)=O	Imagabalin	None	None	None
DB12106	C[C@H]([C@H](N)C1=NC2=CC=C(C=C2N1)C(C)(C)C)C(N)=O	PF-06305591	None	None	None
DB12108	CC(C)N1N=C(C)N=C1C1=CN2CCOC3=CC(=CC=C3C2=N1)C1=CN(N=C1)C(C)(C)C(N)=O	Taselisib	None	None	None
DB12109	OC(=O)CCCCC(CCSCC1=CC=CC=C1)SCC1=CC=CC=C1	CPI-613	None	None	None
DB12110	ClC1=CC(=CC=C1)N1CCNCC1	M-chlorophenylpiperazine	None	None	None
DB12111	ClC1=NC(=CN=C1)N1CCNCC1	MK-212	None	None	None
DB12112	CC(=O)OC\C=C(/C)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C	Zuretinol acetate	None	None	None
DB12113	COC[C@H](O)CN1C(=O)C=NN(C1=O)C1=CC=C(Cl)C(=C1)C(=O)NCC1(O)CCCCCC1	CE-224535	None	None	None
DB12114	COC1=C(OC2CCN(CC2)C(=O)C=C)C=C2C(NC3=CC=C(Cl)C(Cl)=C3F)=NC=NC2=C1	Poziotinib	None	None	None
DB12115	C[C@@](N1CCCCC1)(C(=O)O[C@H]1C[N+]2(CCC3=CC=C(F)C=C3)CCC1CC2)C1=CC=CC=C1	AZD-9164	None	None	None
DB12116	OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C1=CC(O)=C(O)C(O)=C1	Epigallocatechin Gallate	None	None	None
DB12117	CC(Cl)(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl	Mitometh	None	None	None
DB12120	COC1=CC(=C(C=C1C=C)C(=O)NC1=CC=C(C=C1)C(N)=N)C1=CC=C(N=C1C(O)=O)C(=O)NCC1CC1	Avoralstat	None	None	None
DB12121	C1CN(CCO1)C1=CC=C(C=C1)N=C1NC(=CN2C=CN=C12)C1=CC2=NNC=C2C=C1	Entospletinib	None	None	None
DB12122	CN(CCC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(=O)[C@@H](N1CCN(CC2CC2)CC1)C1=CC=CC=C1	Figopitant	None	None	None
DB12123	COC1=CC(\C=C\C(=O)N2CCN(CC(=O)N3CCCC3)CC2)=CC(OC)=C1OC	Cinepazide	None	None	None
DB12124	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=CC1=C3\C=N\OCCN)C2=O	Namitecan	None	None	None
DB12125	C1C[C@@]23C[N@@]1CC[C@@H]2OC1=C(C3)N=CC=C1	Dianicline	None	None	None
